Gene	CF18_KO_6h	CF18_WT_6h	CF18_KO_4h	CF18_WT_4h
WBGene00004225	27.0553523744492	27.2174881923259	18.8168967947743	32.0777380959179
WBGene00018958	18.5533854036775	17.4143074890895	18.2280733318326	18.7117752072965
WBGene00018957	18.1921726667206	7.62877465020866	12.2593785058268	8.70135165124976
WBGene00018955	6.87198878031787	6.22402045956957	7.13266761661479	6.43620672849912
WBGene00000227	113.499207805541	108.28986307892	114.660260826152	98.784977011186
WBGene00021666	1.82990945881341	3.49051680639285	2.57797223551346	2.80110966341509
WBGene00004246	6.13166357009197	7.5991587729639	7.43959272627064	7.33168947201726
WBGene00021662	3.64949837481	3.10588734949205	5.5589620915984	3.41111434136671
WBGene00255594	0.252004112811529	0.156319228143614	0.203807063161225	0.194569086382335
WBGene00021664	1.31180565819003	1.11648237943915	1.01471595704799	1.72536985325685
WBGene00306121	1.92184001576589	3.02925656980788	1.75466995140342	2.77448533214251
WBGene00021671	5.50211527097566	7.15614248755734	4.78566275706389	6.00844958159129
WBGene00021672	0.348110278410761	0.0547087383846433	0.0725431415480608	0.0433726528077065
WBGene00021668	0.383249382076982	0.125075099616308	0.232477729488742	0.0603703162664999
WBGene00021673	1.92175678834457	1.92314099695867	1.71056356880026	2.59628219082889
WBGene00021667	1.79590149453623	1.1050645454339	1.79256013513488	1.33266664802662
WBGene00021675	27.4875256184991	6.9793854112992	8.64892895846941	7.59602689215529
WBGene00220069	0	0.0197730049585818	0.033292771451672	0.103274442385176
WBGene00016903	12.3315360918079	31.5355042896476	15.8225028703661	30.1721604457815
WBGene00016905	14.6179795030732	17.2911121815199	15.6773207663317	16.7043974917792
WBGene00016902	72.7418245370064	76.5400838635792	73.6437269232511	73.768054618902
WBGene00016906	41.3806479654786	33.595642183736	38.5275780880326	30.2535337607405
WBGene00002077	1286.62900593837	605.126271215603	1772.23532181386	669.517658583181
WBGene00235385	1.80236839766429	1.67557872250827	2.04528230018807	1.73555139594509
WBGene00002079	161.007901314535	65.2578253851792	161.210060856029	65.2350602244059
WBGene00021660	89.4557546508047	53.3161857011547	116.254552780357	50.3794068912321
WBGene00000917	45.211616134034	28.1474367684571	38.4912571626882	25.4246177431579
WBGene00021661	8.62767697387251	3.15084361426283	6.59661533772939	4.0096598358884
WBGene00021657	23.6432655625177	16.3795199936027	20.9986759770237	15.9929135673077
WBGene00020087	1.3054266529105	1.5866149650182	1.34019986907152	1.80687990566574
WBGene00020091	6.86135574483859	3.61664213280235	5.61071711132437	5.43545520210934
WBGene00020088	22.9212289319049	14.7611054696864	23.1536788814115	15.8019604861953
WBGene00020089	34.013446045606	15.3124706728424	38.0051790410831	20.3019060691489
WBGene00004143	723.478369590905	441.138558162632	700.127324539714	430.114116171528
WBGene00006385	28.9332533898744	24.5747268322791	32.8351262769257	24.2724887052728
WBGene00020090	20.950308428315	32.3591629359017	20.6746560525116	28.6058464529729
WBGene00021733	56.5075763852281	53.1766552754126	52.9634278491214	51.3515920042964
WBGene00021734	4.25727466794505	5.69965879574962	4.33778406770886	5.58101122544971
WBGene00015570	2.44524673702994	2.37634905439251	3.63444872038042	2.77074347369366
WBGene00006593	180.284761544283	202.323078713616	173.994889088839	209.552176389247
WBGene00021026	13.6763171884998	7.7552477896021	24.6225211458769	9.329316642242
WBGene00021027	3.49481934524448	4.17723621733811	3.82911702968803	4.68635681971987
WBGene00235387	2.34157997378481	5.22637549003401	1.43493825084092	3.90339879429784
WBGene00021025	0.552930935929352	0.472364051712884	0.432798828035015	0.85027130163407
WBGene00235388	0.0536534933912942	0.0604612130276896	0.0568979164633964	0.0613451189151543
WBGene00021028	0.4850692216254	0.459964182594849	0.815744439267875	0.692033153815224
WBGene00021024	40.3546632503882	28.8517162850003	48.0250445510045	31.0462035234386
WBGene00001814	238.218860698387	122.546828057356	268.423457990014	130.134833582896
WBGene00022035	3.12675593835824	2.5093203987445	3.53848118407395	2.47372586635675
WBGene00022036	1.88816516505725	1.65573450595554	2.60645618839068	2.33440869990932
WBGene00022034	10.2538931169425	5.77017067909312	11.8091121949496	7.37460021095649
WBGene00022039	0.68638937662611	0.893730656569606	0.534237065517444	0.871824565493792
WBGene00022037	298.827320121342	202.381129411776	291.220193694976	200.23633515414
WBGene00022038	0.244447640574726	0.203298466848824	0.167947538289537	0.231125549337462
WBGene00197961	0.333679717179421	0.0426716832020819	0.190238623314249	0.0209517362465317
WBGene00200577	3.64152958250023	0.322539555097604	1.58692853334927	0.252210799617449
WBGene00022033	32.167516095595	5.51252264158926	20.183484618181	4.16933215795169
WBGene00302974	42.0503588644478	9.1356820353971	26.910975171721	5.89136011223677
WBGene00022043	5.66911432915774	1.65071905745233	4.13873373009097	2.00094766848774
WBGene00022042	1032.36514166856	667.240258443169	1210.27173252188	822.219685220091
WBGene00201456	0.396269767019636	0.450900892616328	0.737185502109011	0.54861481426943
WBGene00007009	242.540270414909	281.988513876813	264.324041254613	286.091243752611
WBGene00004235	130.964406667766	131.915515849025	138.392948530659	149.430259857465
WBGene00002393	11.8817365144424	1.47219698132153	1.183520541179	1.30640506619387
WBGene00022040	0.970178848085036	11.3149367292329	2.31490931903695	9.00220811216735
WBGene00000434	0.82719454487789	0.468942977035981	0.969311378870509	0.574464716883032
WBGene00001725	0.47574971555194	0.546222740197902	2.21492996327324	3.55573357708443
WBGene00044427	0.027083630698218	0.129965714683174	0.0615481939719462	0.0849216730870785
WBGene00235390	0.108616134461527	0.098924251214054	0	0.10206352221874
WBGene00002040	78.8059581148633	111.972417267377	97.3206699193448	130.832187109984
WBGene00018923	9.81310014223964	7.54613212284736	9.64264176552815	7.9160863098979
WBGene00022029	280.716112197224	129.826348709029	305.895550237697	146.735808193904
WBGene00022027	19.5320300833797	19.6627386282339	19.7503731488958	18.1170753482748
WBGene00022026	22.6838327947558	42.1244024480665	23.1256791823734	49.1017270123853
WBGene00022025	15.2506800563909	11.1396287445608	15.7759825204251	10.0061305722771
WBGene00022031	26.2923649352283	22.1415598540719	23.0285103500787	23.6309492228003
WBGene00022032	0.168354323206261	0.108337358109267	0.122474609181221	0.224829128289141
WBGene00044461	0.863678067441532	1.2648296416547	0.551876367265479	1.01050402506775
WBGene00021215	6.60029388879875	22.6077289316846	6.71152655718464	20.056857371557
WBGene00021214	0.61274055577981	3.50142884037693	0.557653795361096	2.61163224832595
WBGene00021207	1.12770984505773	1.61329091791579	0.980162094875422	1.75301164598796
WBGene00021210	25.5539779770385	22.1606869832883	25.2948547293623	24.6468304640237
WBGene00021208	6.10396550236098	8.5500668983158	7.36202566262768	7.66089348614571
WBGene00021209	174.059069415892	164.077347041642	162.405090919259	166.602115013574
WBGene00004332	6.50532554405262	4.8167622895735	6.92919367858045	4.72189006145283
WBGene00004028	9.67382390990451	8.47628482771296	7.85060805327635	8.72686880907342
WBGene00044434	0.51920162444545	0.886302536095784	0.598052943219782	1.01193415138699
WBGene00236789	0.597954806264226	0.867983517482196	0.803075153708389	0.973616807949323
WBGene00000623	7.19145447587961	0.346807960027672	0.155821315744652	0.258613507473839
WBGene00000624	0.216640271275929	0.122973545923493	0.0389127037527562	0.0824030036310151
WBGene00021213	3.75852087145659	5.50772478802006	2.07931538090374	4.83680642283678
WBGene00021212	0.248357291167944	0.330994823860424	0.079722796722786	0.409998076699031
WBGene00020282	0.0490967244754567	0.178926625484664	0.0939917742574689	0.14171186968322
WBGene00020283	4.06648120409279	2.58404667480465	3.24275686335927	3.88406907697298
WBGene00020281	2.41168180136146	1.40981502202568	1.28355119807074	1.72513243068886
WBGene00201573	0	0	0.02296577133295	0.0389710190879783
WBGene00201667	0.194442481688956	0.372641193854618	0.183827076442601	0.441821124660797
WBGene00195514	0.16665466037503	0.177092059855832	0.0962955572936798	0.220362837273643
WBGene00199422	0.195451916354355	0.335637770715259	0.24545770258249	0.228241374994931
WBGene00022518	306.613995234932	355.933880332669	298.181825654614	372.267132240323
WBGene00022517	9.8226362392812	5.75868608140099	8.00222967193955	6.91082284113093
WBGene00022519	53.4893399011131	78.2939392067018	59.4192773046662	89.065168681045
WBGene00022388	138.961259110379	113.622059808775	141.829323279804	101.93716328635
WBGene00022389	247.516719930974	346.177210621213	298.661939164137	401.333575671139
WBGene00022386	13.8255208584643	33.7245328901785	16.9804335067871	33.2564827483569
WBGene00022390	3.37997669457653	4.5875223963652	3.43734567364316	4.40978095877745
WBGene00001678	25.1364269998439	22.6737938814272	24.0494191157273	20.2835656680424
WBGene00022385	1.21704191301612	1.52360655355805	1.39992394483906	1.55334872947066
WBGene00022391	51.0360724901375	79.3494330255691	60.241569879215	90.5295909415384
WBGene00003548	2.44482839066356	12.1300017787235	4.88718691067256	14.2772508107066
WBGene00003238	86.8302594650496	80.8984006272787	96.691156675407	92.8973756680446
WBGene00018787	15.7376379829925	20.9189995573168	19.3607850691745	25.1001085733117
WBGene00018788	20.7342739738652	33.8523051669438	20.1164501509574	31.6600400456417
WBGene00018786	42.3328561611582	6.95543488717864	17.7865533431407	7.26293284499268
WBGene00016932	22.3109071872766	34.7117629358988	27.6331211506288	35.7389093990579
WBGene00016931	4.90565487097196	7.02018896670618	5.66585377049481	7.11924271205881
WBGene00016930	1.10817362171544	1.04961896302317	1.02040293883873	1.53191966699869
WBGene00236808	2.90925597119449	0.301123207067573	4.63982463872325	0.324739106772672
WBGene00005002	124.432383356477	5.36834372027257	115.834291420366	5.36510811805993
WBGene00021335	39.9666837105343	7.73096056739725	52.4375250392403	7.51955175292473
WBGene00021327	83.9857303599342	57.254524904244	94.6058093343269	54.9648022981407
WBGene00004952	33.4888093320635	13.5728619673502	29.0651083374929	14.5411342886811
WBGene00021329	30.6779492424345	21.3591261412843	30.1120268206235	20.0445983088556
WBGene00021332	22.1766342941146	16.1919888613618	20.8613065922532	14.2156349060195
WBGene00021331	26.7907366679198	20.441658186951	25.9284231391009	21.6616177105664
WBGene00021333	15.459018104741	26.4307013907577	16.7244015728388	29.2050126433931
WBGene00021334	121.097685448591	147.468041238104	124.09607005623	153.272382022447
WBGene00001745	324.726997244096	322.793574859214	390.179327826782	362.966602268404
WBGene00019909	10.0711427203086	14.4095627168581	7.80073275873616	11.4915554898967
WBGene00044895	1.11809537794414	1.25505518371263	1.09865951118194	1.13546526513157
WBGene00019911	29.1809025172966	40.1994179837089	44.2149993862627	53.0124673648993
WBGene00022838	1.54545449234873	6.31320228710283	1.7664792494158	3.53867347133761
WBGene00236809	0.378460862956067	1.09254986437148	0.233539065483991	0.377806529538427
WBGene00202055	0.0201832392080086	0.0165967244702986	0	0.018209058975722
WBGene00022837	4.45323488088238	5.33395830288898	5.95606947241132	8.43511390369755
WBGene00021689	72.4808798817675	68.283060373766	73.52387944624	67.4255055144731
WBGene00000165	97.0238886062461	65.5402266836872	97.9345640842075	67.9437296540727
WBGene00198207	0.077486595852184	0.0197730049585818	0.016646385725836	0.0208714387541611
WBGene00195424	0.808746839081257	0.436757329455694	0.818978879164861	0.334658514340982
WBGene00004429	2028.49445474549	1513.78120060734	2420.07407268844	1613.69838872718
WBGene00021687	44.3810456534831	36.13760613087	51.6527212907685	33.9754457230271
WBGene00001816	63.9267729856195	35.7901179270783	65.0007679535447	39.7179609774311
WBGene00004880	125.842113543988	107.848815687021	129.448541492131	101.570564040291
WBGene00021686	213.929526032615	129.05876071053	255.500296155617	132.570189879701
WBGene00021685	119.420464578018	143.247480129671	130.640232129229	147.317950483843
WBGene00021692	4.10972140903316	4.9696113012132	4.11338181858427	5.31906732668635
WBGene00001707	60.4356930066143	118.256162605249	45.4185142684576	127.084832439505
WBGene00271777	2.22830648124208	4.79952248576586	1.86875663646073	4.73591587553611
WBGene00201534	0	0.144456108192963	0.0225271133789735	0.0575911226220569
WBGene00021693	7.04447270743963	13.3133922733518	10.1942157471869	16.0708664017671
WBGene00021694	0.0566327885501625	0.0776672919601812	0.0880724835882148	0.0634131391646956
WBGene00003400	284.14267391188	246.202039714233	228.107039041103	256.233024462615
WBGene00044896	0.0268267466956471	0.0183126544437185	0	0.0200916876920165
WBGene00019674	1.86813988861946	2.41935034321131	1.80138826922145	1.80582423596001
WBGene00045052	2.41912257358003	3.04937848139928	2.15339873853068	2.4359659015783
WBGene00045053	2.51585140978781	3.52236711674097	1.63008798195688	2.778180334859
WBGene00004888	146.893854643956	39.6396988238738	152.993364888662	39.8085391255592
WBGene00019673	117.326608493943	86.2854336967647	121.250710069961	88.5282480146702
WBGene00022363	132.640708093991	143.203387577555	154.823452468021	148.481963427061
WBGene00022366	72.406505831021	84.472014761565	78.0667460704611	81.8519849785673
WBGene00305050	16.9104494071707	18.2456665087712	17.0666322294325	18.3099093298112
WBGene00022365	10.2449221718338	11.9546668151394	13.4953805796457	10.8492183075302
WBGene00022367	18.9511307482362	21.9708527982563	20.315163210904	21.6791249582717
WBGene00022372	23.7917914923949	25.1411968628787	28.0286990258943	22.3257596020446
WBGene00022371	20.3959703263071	13.75695985332	22.9741372869463	14.3941681613105
WBGene00022368	15.8746550034519	12.7390520268455	16.632309440376	11.8761591460183
WBGene00022369	197.767953653062	153.845185455986	182.311197667155	162.688583124985
WBGene00022370	14.8858730063779	13.9822958418697	14.5835314398333	10.6995655312157
WBGene00022373	84.3926774552271	44.3883710762679	107.670107133318	47.1763708401874
WBGene00018159	33.0371533182951	14.7062274410528	29.1519985419135	16.2008956634554
WBGene00219937	0.118888328151394	0.0903079160761778	0.0638995649610399	0.0555135118721562
WBGene00004969	29.7502164226585	25.3882843274506	28.9877448334987	27.7810952921147
WBGene00018580	0.140120347267937	0.352565157413166	0.0688605414114999	0.300780146709779
WBGene00018579	24.5190529410302	28.5666860334975	25.1497206316818	25.5988123721663
WBGene00001115	37.2304173669069	50.5250088946158	43.2766271888133	54.3787634263136
WBGene00022361	191.027317183926	159.133654933052	213.808221659624	156.999905207545
WBGene00022360	131.886576916302	89.6062967085236	126.127699352649	83.0468353113832
WBGene00022358	99.7349503305615	138.644465316933	108.251279730005	150.449564547795
WBGene00172419	0.024245806427131	0.17022820610274	0.0872719952808295	0.0671188876809987
WBGene00005077	104.601908087876	97.942786847768	90.8332441931423	94.3025715838219
WBGene00022270	31.3947339536732	22.7439670839767	35.8048256777813	24.889544531113
WBGene00022271	24.8028940264683	35.0865617552236	31.5914058238435	42.1086862614954
WBGene00022272	0.16846614468824	0.106469373217754	0.174670940332357	0.218625136708149
WBGene00022269	35.6664849262509	31.0415201867982	45.4153975138891	28.2071574189719
WBGene00022273	13.3436295075498	9.31289035649503	13.4621245173607	8.99295061139069
WBGene00044440	27.6713637722162	31.5223765026637	27.5334461415731	30.2037955771996
WBGene00000269	31.2240938295335	33.1983647528749	35.7190215540394	37.2745897091209
WBGene00022268	23.9959760364358	22.5182359816046	24.3166853279487	21.5521702744033
WBGene00022274	13.529307821733	1.7061775208784	1.9076126873625	1.16635533233519
WBGene00003111	66.9055231901725	49.6364875154562	63.1183599696178	54.9979429772067
WBGene00022156	0.0473365977170701	0.0538803059454945	0.0484430912644397	0.125971491183753
WBGene00004168	2.7013288164246	5.05044861897363	3.33138185557044	5.16748373471954
WBGene00044358	0.0506052141439353	0.110576186961697	0.0155165408660071	0.148563522601168
WBGene00022157	0.60856940258893	0.964533366195112	0.758592001698585	0.967228548084444
WBGene00022155	6.66841870620957	4.35651749377705	7.89869682655982	4.3267875278222
WBGene00022158	23.2102890510257	16.9196609751946	26.0046080759786	18.7898289406092
WBGene00185098	10.3657683443553	9.21820001467938	10.7134812077984	8.61497812880542
WBGene00022154	14.9419061086474	10.4155580372793	10.409760470982	10.4308535914455
WBGene00044348	12.7064009886747	57.1195300277687	12.2374339260243	60.1263877079487
WBGene00236797	1.67972916189519	3.66635844971636	1.2072134140037	3.61014803133332
WBGene00219767	15.3038282075641	45.8390668993092	11.8172715397358	47.880645123792
WBGene00006702	75.2835119475454	150.200733601849	66.1376060069888	190.034814807369
WBGene00003080	15.2638316232838	7.18482232426266	16.6813720153742	8.27856117959096
WBGene00022153	80.6553120616753	51.5685778275792	83.951614680396	53.3046683687657
WBGene00022152	23.5538291311716	22.5048878877502	25.737688596287	20.8781331845712
WBGene00006771	792.06361083082	609.505968502233	779.238161195305	664.592101837788
WBGene00022159	123.034265000949	39.7387362496043	127.935806560757	44.2344618852312
WBGene00022150	55.6889448995057	37.7526821149613	63.0757772892019	40.8360082034411
WBGene00022149	65.2151914498191	46.7854051943934	66.6822100409418	43.573994806364
WBGene00022148	143.118759095977	93.8396441091743	175.773568367147	91.440894886123
WBGene00220198	0.12562000678611	0.0203776438589232	0.0250226679393053	0.0215096666716322
WBGene00022146	81.2542579106691	6.69209277511489	20.5994026213315	5.49302441540619
WBGene00022162	0.0811348139264107	0.299229767240566	0.0680059906787039	0.269574688074588
WBGene00022145	0.397949810227348	2.85082756916667	0.700635040136163	1.47066379927364
WBGene00022144	108.623473692727	203.403416737216	139.406339749471	231.570533432628
WBGene00022143	0.429148817725115	2.01646886014212	0.367859415026512	1.48908325586342
WBGene00044349	1.18228349443214	6.4226695151893	1.17036822879873	3.70593347557151
WBGene00022142	6.09005458914113	26.3755044419659	5.4908778198185	16.9724108125093
WBGene00044347	2.04836730191485	7.91770535815202	2.05425755490864	5.1132486440502
WBGene00219766	0.0777597962831051	0.0437919433253105	0.0168490999060287	0.0828585117705256
WBGene00022141	62.2992118210529	17.895879990462	53.5481305464491	16.7824742734565
WBGene00022163	1.42256609463811	0.902740865768467	1.31983895582524	0.654702217742788
WBGene00044746	14.0091281842299	4.99049379116654	14.571779416466	5.71238953692205
WBGene00016907	174.446568629415	188.406346768327	223.241005970307	212.631533540558
WBGene00004441	1474.16249011379	1081.09316680251	1472.30388023212	1119.57980625904
WBGene00001196	581.710827152529	510.237987362006	590.711739687124	541.171364623264
WBGene00001309	36.0154709308532	16.3702655524356	44.6602021717093	18.0729724630039
WBGene00003750	54.7689399515423	83.1794372518814	55.7000487699816	69.2003506600631
WBGene00006461	7.78304375779414	7.83470628204572	4.05299625522464	6.24569246003808
WBGene00044897	0.851256871783502	0.0879893332207591	0.964867036125048	0.18403016896831
WBGene00019706	0.0902383271735273	0.338915716314386	0.15745524707949	0.180476466236588
WBGene00004743	106.921918280004	100.884508476123	107.844207076908	103.296012028768
WBGene00022139	172.854787033212	253.005209745066	197.825565969988	274.097111078847
WBGene00022140	1.76280128319497	1.50325283445354	1.2654503041979	1.36839792997187
WBGene00022138	87.1085972120663	82.170044375854	86.6549065600382	79.1212526735244
WBGene00021766	25.6758657270448	22.1565140303788	22.5429467841582	20.4997856818346
WBGene00021765	48.0067551541145	52.9772200086565	46.6788568576793	49.9275920961731
WBGene00255420	0.387075349500667	0.39412039253362	0.178645553672295	0.285516075221972
WBGene00021771	20.397771193717	22.9205888216879	22.453832015683	21.9521385463822
WBGene00044438	15.5472694849627	16.939193393274	15.097819042199	15.3402708933443
WBGene00021764	60.9660745805704	58.0980943996153	67.244917119609	65.9823602024441
WBGene00201351	0.0990318385529346	0.106251588317381	0.0634374819549298	0.0972733290207164
WBGene00021763	8.78400927930616	7.17326847339501	9.42080586057008	7.06370202337764
WBGene00021238	68.6139223932882	90.5724440700954	66.9525823377856	89.2369057560182
WBGene00220136	0.261153370663361	0.599671555409812	0.394769095644478	0.735013919901943
WBGene00021237	65.0094130068254	141.851181115198	81.0882561693579	151.797447144817
WBGene00021239	67.9455481501006	154.708985500005	67.6911207852633	151.962136087373
WBGene00219749	10.0116983258398	9.28298996056807	12.5399453410487	8.80234204741585
WBGene00044435	3.55203357797999	3.25337482257836	3.58942161916834	3.96308674159658
WBGene00021346	24.4086162455213	18.5190653104259	25.1663104035009	17.3217505055708
WBGene00021347	21.8180473283576	9.6425873197122	27.4364245651388	10.5369769655392
WBGene00021348	74.5971503616866	26.0864586144166	59.0966404111865	27.345187515744
WBGene00021349	7.15319407442533	8.67009978479733	8.23329815244543	8.36348216630426
WBGene00004409	1609.8497493599	1092.71462188164	1721.06796917823	1114.02097239979
WBGene00021350	2071.86343924832	1577.52390927828	2298.5726884583	1771.3731311837
WBGene00196428	1.36265613324715	0.816094803092754	1.70026204420852	1.04019599908845
WBGene00004014	282.159681672452	105.12496340498	349.793387137963	129.714603702078
WBGene00021351	382.119215199232	159.815925163846	427.811030286841	164.057573561701
WBGene00021352	51.5479693032623	145.618201009347	63.3728491072631	140.804563621439
WBGene00021353	16.4610937516671	23.8994609776718	21.8007516739194	28.069071515229
WBGene00003799	239.103255738292	125.136577882777	236.383619194412	122.634992946573
WBGene00021355	310.073920764151	178.775560101148	290.04738207105	187.337494261585
WBGene00235158	5.68233153095072	2.91952593738278	6.4591783877982	2.48458089164057
WBGene00021009	359.303553877059	349.032283697779	324.751207711868	342.030865936892
WBGene00021008	1.65985957175931	0.503965747385893	0.69893892637341	0.431796932664186
WBGene00021005	0.298386634099518	0.306050357936797	0.262488263824191	0.308089466826781
WBGene00001542	2.63011711817238	2.32998967285214	2.7999188000491	4.0126725575879
WBGene00021006	0.0228086112064691	0	0.0414249795700785	0.103887551337232
WBGene00021007	0.0725063917272252	0.0722280540964814	0.0379715893898156	0.175620265718326
WBGene00017399	0.937099342171746	1.05588717092446	1.35334513845433	1.02650308258658
WBGene00017398	23.9593997978336	38.7170741054453	32.6776926505615	42.2215608134602
WBGene00000020	140.95696463029	235.804613260465	159.66832099961	246.963675063591
WBGene00021458	0.41558288834329	0.384041282963423	0.411388800293473	0.690954231807093
WBGene00000408	24.316945910521	20.584005444198	23.1125573095333	17.3322633013929
WBGene00021469	95.9686407039603	276.250038281258	103.34790157282	336.517270689099
WBGene00021470	79.9790747625318	28.6202349784486	70.5915920296165	28.1285447704297
WBGene00002047	61.8124633612922	17.72104516684	51.1997494547794	18.8238724262867
WBGene00021467	22.5234964335083	12.7903092082943	20.285801845851	11.852671304526
WBGene00021476	28.6826877781736	13.7533415862204	26.3184548597084	13.6773073018128
WBGene00021475	25.7472671737005	11.6217007640647	23.5657787423742	10.9915547701215
WBGene00021466	329.409549562851	176.179374226835	368.834150822076	178.982370522348
WBGene00021465	3.39716160634011	2.64006101449534	3.7232917926796	3.2713326321597
WBGene00003156	195.271746127845	47.6971595475805	175.701249966367	52.2779511407229
WBGene00219275	4.80671952630965	4.08108469692612	4.644718563728	3.84132629373364
WBGene00021471	0.257870029406306	0.272337688801936	0.139364837578657	0.31555995619661
WBGene00021477	0.118950607369053	0.116306161025619	0.106913598848634	0.0933588688656892
WBGene00021472	0	0.0172404820303953	0.0145143196281224	0.0363964572449509
WBGene00021464	1.90706038141347	6.02430534924482	2.13293676870992	6.48857191419637
WBGene00021463	0.600675490770322	0.965879131903542	0.638157933014144	0.865622640632781
WBGene00077563	0.157801839037778	0.305498220724788	0.136182172195062	0.184999958573855
WBGene00021461	9.85132083289448	13.4468314817888	10.7210040691333	13.4577006795852
WBGene00021473	51.1274708750202	76.7380434089949	55.9043500319167	82.5034533485547
WBGene00021474	239.412592902052	260.446811351048	268.614526986905	265.655238767453
WBGene00021460	75.9705245876024	18.2845259771503	59.8533454074989	18.1084349278652
WBGene00017741	22.534322034068	36.8555252301944	26.4152320227742	40.563724977985
WBGene00017734	184.162646875781	83.0073430678602	159.32432831317	97.6118298996806
WBGene00017735	32.1429588152939	35.0545905152637	31.7256799147747	36.1658056134254
WBGene00017736	1.05317186321739	0.90086748710303	0.791686817858743	0.768855948573362
WBGene00017737	0.118919001861271	0.120674497039315	0.118610368772236	0.0760235756453759
WBGene00017738	7.83141045536756	1.53183706129558	7.02257877996607	1.67349571213715
WBGene00017733	26.5967119364021	21.8527915439697	26.2618954671565	23.5120356885234
WBGene00255457	0.496554951553313	0.42231336799271	0.426397734956388	0.438376798827359
WBGene00017732	6.32391433077985	4.42669346025403	5.2373904059616	4.67246530530288
WBGene00023273	0.427763863994928	0.575346537370039	0.464370236057056	0.42013821456186
WBGene00017731	1.08768056658498	1.64135667754766	0.939854721316532	1.54773266742585
WBGene00017739	0.88410841586503	1.0664380984352	0.668192754774284	0.889617396929952
WBGene00002141	8.72548594017261	12.8350593274509	9.4867687779782	13.3681391929598
WBGene00022280	24.0675971492159	29.1538067250126	24.8034329855765	29.2115095493882
WBGene00022281	118.27239654481	84.631569626087	125.188339079902	86.5112519585814
WBGene00001232	193.637686115226	131.6584603573	233.45756664621	145.215114610745
WBGene00021277	77.4219189613029	55.7900331113299	106.408616026047	59.5978363883383
WBGene00021276	90.7745596073145	45.124210030683	114.285105511708	42.6636514858254
WBGene00021278	2.0131519879035	1.81759752937435	2.01103214556485	1.47578888916423
WBGene00045093	0.969728305791463	0.432781869189133	1.16629047007647	0.281303497989026
WBGene00165483	0.0244901281481036	0.0334352323184515	0.0150182972506734	0.046299628328184
WBGene00021275	14.2914892357503	18.1889403634619	18.4452318478768	22.1079832516606
WBGene00021274	1.59838258629313	1.88031964562543	1.24815167125403	1.78262794602264
WBGene00021279	1.65923202699167	0.114908782948247	0.0575729748287749	0.149263921399261
WBGene00021272	3.97062508654033	7.59108550892159	4.8325982893278	6.34965121506718
WBGene00016948	0.17288742835667	0	0.0486393975583448	0.0599300912467208
WBGene00000006	75.9666824101698	101.749120763919	87.7655205837861	130.947048704109
WBGene00001404	144.208775015401	68.6333853596602	133.662709608123	76.1990122349658
WBGene00004226	75.921835159245	55.8176710293155	100.160307741121	56.6510292111798
WBGene00019461	0.0939795881692521	0.519532754696998	0.218026684932711	0.282276514204741
WBGene00000832	107.198180037818	136.708310923516	114.178137082428	151.717076670554
WBGene00021271	1.10383323570153	0.758692312065643	0.986796136344503	1.30186558653237
WBGene00021270	50.7119028960732	13.7024870054706	45.6470172819112	13.92644195164
