Gene	Muscle	Intestine	Neurons	Hypodermis
WBGene00016647	0.31735890518217	1.20579629239023	0.834665003817198	0.261167193777742
WBGene00045299	0	0.11262333540932	0.0921707224219283	0.0207915355233679
WBGene00016646	0.0573225605362703	0.525549618306031	0.00869561543582638	0.0264045696377878
WBGene00045298	0	0.0898015102637483	0.0248687210353807	0
WBGene00019073	0	0.369976013727019	0.076194120363063	0.0561584065675955
WBGene00019070	0.0337663239752507	0.358191486859444	0.0392887527568002	0.0238635664144933
WBGene00019069	0.492760384262591	0.188032337078898	3.6529104987101	1.42476908776282
WBGene00019068	0.0913872606540054	1.11655265678127	0.592598922098658	4.95022980665306
WBGene00004047	5.639605136243	5.50274566374141	34.650373572064	11.2338285645266
WBGene00043705	0.107680294436618	0.0731802127450592	0.284318794198773	0.262276002412017
WBGene00002278	2.90976439385579	1.1475061320071	4.73455886432748	0.903820856162914
WBGene00021923	1.35330119554119	0.214611192119892	1.88510298043261	0.918875943417524
WBGene00021925	1.02702732789766	0.530499142072358	1.13615180149261	0.0929706991737204
WBGene00021926	5.15916836721692	2.21991072752936	2.03426802218181	1.02273612163357
WBGene00021922	4.15952736787164	3.66774936450923	1.23697231361356	0.940762721647645
WBGene00021921	3.74356275424248	10.6969851522192	3.08988373542511	4.84054048725536
WBGene00021927	0.313020297254603	1.37628383319796	0.571731804367231	2.1790597492895
WBGene00219762	0	0.0189775440140692	0.0130962509189334	0.0625475167562134
WBGene00021928	0.0784215465525868	0.487108696345718	0.0443929482219671	0.298843826505111
WBGene00005903	0.0399749413105987	0.0133218678522957	0.228217712213783	0
WBGene00219399	0.0498539515315317	0.0311260790560169	0.111926365972721	0.103669332542673
WBGene00021929	1.16457293652947	1.50713651012622	2.67302330534249	2.34697437718686
WBGene00021930	4.44958827828514	3.11604751597868	3.86943013107517	1.43474016517783
WBGene00021920	1.7683992968864	0.805419423957432	1.15423947980372	0.364743451055047
WBGene00021931	1.8747617230998	4.07393756661109	3.12834113722768	0.906944183644657
WBGene00000816	3.32461047603551	2.44339631565414	1.83632477073943	0.605439976806597
WBGene00021934	24.9427004647584	40.9363323833482	9.59892125230687	3.75342188434092
WBGene00021933	1.79480935367488	4.59816456357112	0.979975817456008	0.71827352968024
WBGene00021932	0.647999198835459	1.98128112932101	0.419068313996043	0.759206113615989
WBGene00044462	0.154211871043436	0.0655266209313532	0.0447697204297665	0.611915750620623
WBGene00016637	0.0581648576690412	0.0670102541464219	0.0221964741109836	1.21698211284823
WBGene00003893	497.496439977149	85.9355530150085	43.8934239208045	77.5200542483052
WBGene00005905	0.0276844376569543	0.0393707572959778	0.392110022176066	0
WBGene00005904	0.0145911567615433	0.0183108795212449	0.38169069373897	0.00932651481583498
WBGene00016638	2968.73894923787	9.20351793978033	17.3340376703948	52.7069209587787
WBGene00016636	2238.61718555186	4.34763256870432	9.89994398633203	16.1295516728223
WBGene00016639	0.229621139572056	0.179834600607252	0.289462985914148	0.0474078205145668
WBGene00016797	0.276418908203806	0.182762486035784	0.245037337126995	0.786942105077208
WBGene00016796	2.51716361736577	2.79667910871692	1.91242872180838	0.720005603166412
WBGene00022426	1.5398592965026	3.31226162473607	1.06697809208317	0.654408145462811
WBGene00022428	0.263142722753976	0.793016730470511	0.354987920822975	0.210394257574374
WBGene00007020	0.41947314638777	1.09212899736586	0.287526300864654	2.51390302268845
WBGene00022427	4.5001940763582	4.35235656461607	5.14624973988146	6.52612711077011
WBGene00001104	0.0113067018660776	0.040724249335986	0.0974106430756884	0.11103948777828
WBGene00023163	0	0.0102206868467548	0.0205407972424798	0.131951366073256
WBGene00021123	0.550156869124147	0.239506047530971	2.41414856555284	2.73523425040055
WBGene00044463	0.0157383526076936	0.191031007026426	0.2909530933531	0.340496582533394
WBGene00021122	0.0398814333222405	0.0560026140594437	0.0168988722300152	0.0757359660985103
WBGene00021121	4.38706973016258	13.8143838474888	0.470165708620961	0.465286175139532
WBGene00021120	0	0.03019761421032	0.0480639866196558	0.0343860224601168
WBGene00009521	8.72470727939531	6.5367052645921	2.58707387726856	1.91516785124357
WBGene00009522	0	0.261678807892737	0.0165941829712921	0.087250804216386
WBGene00009523	0	0.431168125580439	0	0.34739410718649
WBGene00009524	0	0	0.0311932215888808	0.120801034920128
WBGene00009518	0	2.26981937848257	0.817947761394443	1.72881504203138
WBGene00009519	0	0.0596142048853134	0	0.464002848196665
WBGene00009517	0	0.0657288568209948	0	0.0768436886712364
WBGene00009526	0	0.383594445524835	0.707217461076067	0
WBGene00009515	0.337552225543123	0.398000539260932	1.35640471846336	0.437389694258393
WBGene00007476	1.19066256951325	0.271193597443625	2.27658974039092	0.357302423804264
WBGene00022425	3.9574057842556	7.124505688485	6.32915136856338	2.9028964357592
WBGene00018776	21.1662460505464	10.1354718544584	14.3792870470029	1.76959006988695
WBGene00018778	7.94485615709307	11.1208403932831	5.23810988752692	2.12516749035701
WBGene00018777	1.77147115442376	2.58292751695535	0.907832020880178	2.81107214607742
WBGene00019054	0	0	0.0504279886790388	0.043816888329133
WBGene00004338	0.147828555571215	1.3524459148555	0.266590668948194	1.04984224325763
WBGene00000678	0.624739880241071	20.7772508535499	0.532555286622404	5.689100626238
WBGene00000679	0	0.0450188529529287	0.506654344518878	0
WBGene00199889	0.0369440922882182	0.00870869675571354	0	0
WBGene00219265	0	0.00801942601249547	0.287072703300209	0.077827829297931
WBGene00022423	1.83755128112433	4.36074462466129	13.2186934086288	2.78230929727051
WBGene00022314	0	0.178707006269554	0.270103414886219	0.0917703718865767
WBGene00022309	0.419265597019638	0.306873102724667	0.287251621189249	0.0439875959077795
WBGene00022310	2.5351607285272	3.23580733581077	2.49209342581035	0.696868739526131
WBGene00002180	0.823853113156516	1.00652149713124	0.356250841066205	0.457713912577951
WBGene00000546	0.774158056603087	0.435820815584869	0.01887414224692	0.328102785209699
WBGene00000547	5.53467571737651	17.2596869873751	3.52481341915335	8.15714429050973
WBGene00022308	0	0.199566712093522	0.00623864431777616	0
WBGene00022307	2.47711202047132	5.67395188207477	3.76778738039363	14.8789851593331
WBGene00000680	56.2199259411052	21.7067366853403	25.1614178818161	205.8515779909
WBGene00022313	1.75735888786664	0.78358208373843	4.72054600214806	2.79510470529744
WBGene00044464	0	0.00928607487614943	0.98056496562867	0.0786407993686503
WBGene00003806	3.60678041438152	1.5979138471784	4.12435646872038	1.75970419282583
WBGene00022306	18.6071705267258	2.55998975115647	10.2728969667081	4.41746265817012
WBGene00019368	0	1.25811586768004	1.9886979264321	0.483052401237714
WBGene00044719	0	0.0629378767873516	0.101726417367892	0
WBGene00019369	0.302875751741077	0.0692294585519304	0.258280952051106	0.0847526690831057
WBGene00019367	0.0349421463576445	0.165971146536941	0.0455596380932318	0
WBGene00019370	1.22465519876753	1.0092658434056	3.46894420980966	1.39274858548019
WBGene00016427	0.186114963307622	0.676483597773238	0.218922491921581	0.789570262621735
WBGene00044073	0	1.29243168858964	0.0868722662180832	0.711035447994383
WBGene00016425	0.0339201055982329	2.19999474536231	1.07136178208992	0.973211624103462
WBGene00016424	0.0121956650666246	1.11988709302383	0.156163046867322	1.13014873676352
WBGene00021520	0.013539693954636	0.588267923339078	0.542238516966637	0.214346748795017
WBGene00021519	0.0157383526076936	0.211025497231018	0.0578492710211369	0.0300898433420373
WBGene00021518	0.0797628666444809	3.88275803151376	2.34715771028593	0.374428960958112
WBGene00021517	0.189961757795359	0.228325999386906	0.282807196411345	0.0524864680193701
WBGene00003794	12.7935495970174	14.7842231166712	8.37023122206925	3.06990715919525
WBGene00000416	2.22322048367553	4.07323849095815	1.10248876901974	1.37634409997378
WBGene00021515	0.489984497831735	1.01055094075606	0.249094164297906	0.096001788010823
WBGene00021514	2.52301416240029	8.30856046677734	1.72410410639997	1.32786883755365
WBGene00001105	0.0225120064082436	0.108934126867441	0.16755131506105	0.0872275784325332
WBGene00003712	0.306574395251539	0.686029305233647	0.284571277700619	2.97848843220408
WBGene00021521	0.083575498704312	0.102524146679532	0.204390845447663	0.430474627516968
WBGene00003682	0.0653427241218614	0.108123594299055	0.284699297791738	2.69532040531614
WBGene00003677	1.3778305997889	0.174764793628979	2.1293529786075	1.2427084420795
WBGene00045255	0.480582992571632	0.163937901707047	1.35554237089959	0.76804708910382
WBGene00021525	0	0.0119835630073378	0.19164244258311	0
WBGene00021513	0.315174829581046	0.0167653791820814	0.345817415698801	0.0916021740438567
WBGene00021522	4.11115611337658	1.95175320066684	2.33552969146059	1.33304525921935
WBGene00220154	0	0	0	0.0629049876182792
WBGene00004497	36.3210707716206	115.060929530307	7.41711359515747	14.0011971929639
WBGene00021512	1.34698856905725	4.83807283160168	1.58133413552842	1.44889119382319
WBGene00021511	0.228126148829043	0.136505659770656	0.456983524259813	0.696565482749242
WBGene00021524	0.051811807044405	0.0798655027537568	1.95149062153996	0.766474675806702
WBGene00044618	0	0.0596142048853134	0.118643244877836	0.397807737908863
WBGene00019538	0.179016485185039	0.608404451829718	1.47410727974831	0.100023559996842
